NAME	CD8 T	B	Naive CD4 T	CD14+ Mono	NK	FCGR3A+ Mono	Memory CD4 T	DC	Platelet
ITGA6	3.81777186637247	3.27520082595234	14.0343821665905	2.07745403583562	1.15492425868848	3.47685395149088	22.5965554085119	1.46077454522074	4.2021091164536
ITGAM	13.9076794939069	12.6240511256252	3.29130960205795	96.2572676837106	73.1210647875897	9.82887197897627	1	34.8401778411289	36.1650593920758
ITGAV	2.25182700061086	3.58088211659005	2.02960264998531	2.81635531769486	1.15492425868848	2.09795315458215	3.37470718415278	18.617724880416	4.2021091164536
ITGAX	2.16647751175228	8.158540866319	2.93014124476773	37.9614079708732	11.085786672414	68.9316067768934	2.63983594047975	37.8469408290169	136.818809429088
ITGB3	1.05979217346883	1.0411581521333	1	1	1.15492425868848	1.06217133082778	1.46953495314298	1.46077454522074	427.017387147261
ITK	61.0574385056523	7.22910083326391	90.3134761358812	11.1469430357059	23.2300852733651	9.71649659816065	105.188118797439	15.0438506386278	4.2021091164536
ITM2A	123.51605890854	13.6377761704295	208.985523722819	8.75548616377126	57.9154346620563	5.36432782728377	166.344906654047	20.035531751822	49.825474081445
ITM2C	13.9420920828449	174.713317487159	39.2230879389787	3.83850489108531	7.04029638921445	9.8484252228059	47.5744147749837	223.890414097295	4.2021091164536
JAKMIP1	53.5195887419817	2.12997142700034	9.15642977098438	1	1.15492425868848	1.06217133082778	1.26007475605494	1.46077454522074	4.2021091164536
JAM3	1.05979217346883	1.65751207490527	2.6578318540507	1.27501481932797	1.15492425868848	1.06217133082778	1.27699694071441	1.46077454522074	117.41251291665
JAZF1	1.64849211923231	52.6942922636876	8.70726431165609	14.7003914402798	16.7550402677036	18.4512244648184	6.7519752526372	1.46077454522074	4.2021091164536
JDP2	1.05979217346883	11.2242029665165	1.04426647322262	16.9210799219286	1.15492425868848	20.8553385979535	1.37359435859368	1.46077454522074	4.2021091164536
KALRN	1.05979217346883	1.0411581521333	1.25602058235311	1	10.0340090166535	2.23010199295585	2.19996853199724	1.46077454522074	4.2021091164536
KANK3	1.05979217346883	1.0411581521333	2.88496979160023	1	7.71352646358843	1.06217133082778	1	1.46077454522074	4.2021091164536
KAZALD1	1.05979217346883	1.0411581521333	1.06707056914097	1.30508279340992	1.15492425868848	8.00625586736932	1	1.46077454522074	4.2021091164536
KBTBD11	1.05979217346883	1.0411581521333	1	33.9202166279409	3.23401294730199	3.59457153859576	3.77529763502098	1.46077454522074	4.2021091164536
KBTBD3	19.2824391155074	5.52797407047726	11.140980851021	6.91680988200523	8.95867899967713	1.06217133082778	6.8196723440169	1.46077454522074	4.2021091164536
KCNE1	1.05979217346883	1.0411581521333	1	15.6044416617399	1.15492425868848	6.54324087054015	1	1.46077454522074	4.2021091164536
KCNE3	2.21313771085694	3.36846375367949	2.53779469629175	66.5980435820757	1.15492425868848	20.592382563045	1.4752612197274	15.8289307747225	61.5836661150863
KCNG1	2.59623565771272	103.479548982046	1	1.26259334902705	1.15492425868848	1.06217133082778	1	1.46077454522074	4.2021091164536
KCNMA1	1.05979217346883	1.0411581521333	1	1.2670577591442	1.15492425868848	11.8346565103372	1	1.46077454522074	4.2021091164536
KCNMB1	2.10643607144854	1.0411581521333	1	20.1527941559081	1.15492425868848	22.2587017926767	1.15557166924415	9.6664655374994	4.2021091164536
KCNQ1	3.18542754877844	7.40437430776725	11.5389372276793	17.5896972627627	1.15492425868848	15.5272998036541	8.30705483742326	47.128069514686	4.2021091164536
KCTD11	1.05979217346883	3.74318599251386	3.04821961531605	1	16.4557500570292	7.46169075162787	2.15810078956154	1.46077454522074	4.2021091164536
KDM1B	3.0242311354068	13.0124966607635	8.21486538495601	23.2229501237982	7.51506121948985	60.3451518307732	5.53957153679768	33.213640862159	4.2021091164536
KDM4B	12.9031456420303	74.001682591697	6.93262612080421	15.242474390204	14.8996362744531	10.2413832498904	6.93923960662509	1.46077454522074	4.2021091164536
KDSR	19.0586244342088	10.6605180561566	57.1932209999636	13.7377163322707	14.8972750833708	6.21228268005255	44.8713487403981	22.3716939220574	4.2021091164536
KIAA0040	20.5307172829667	139.76806672632	54.2403094180665	40.139401309186	6.60370906508516	10.3715687626678	31.7033271966732	17.7410176298898	4.2021091164536
KIAA0125	1.05979217346883	265.924965636751	2.18735357444124	1.96357706413094	5.97352221937296	6.3388029523979	1.96962526427235	1.46077454522074	80.4432683104306
KIAA0226L	5.36311627161288	94.5320455315858	3.07137363810321	7.84508088367132	1.15492425868848	2.94168238418767	1.13867352486025	34.2984055761344	4.2021091164536
KIAA0513	2.0569915944695	2.22598538983367	3.13970722428035	20.9160839094597	1.15492425868848	19.3642418957138	7.26425798242563	1.46077454522074	302.303655256918
KIAA0930	6.6852696244984	11.6649922490044	2.18630883350398	74.1967131323214	1.15492425868848	61.4643366848709	9.71649659816065	70.5439785671579	4.2021091164536
KIAA1033	20.7503076546741	112.058904881733	31.6250552402071	19.0001098062219	11.2668036666961	45.0416445803389	22.6186084159704	37.0280949672984	4.2021091164536
KIAA1324	1.05979217346883	1.0411581521333	7.99739918073878	2.16247982019405	1.15492425868848	1.06217133082778	3.45052038112827	1.46077454522074	4.2021091164536
KIAA1377	7.48520833653695	2.59220548072579	2.01374656832636	1	13.180990442102	1.06217133082778	2.63805326809462	1.46077454522074	4.2021091164536
KIAA1407	11.7938615464519	39.7130194500428	6.48531627574374	4.01479771475634	1.15492425868848	3.02882318113356	1.22247624283932	1.46077454522074	4.2021091164536
KIAA1429	9.2803306323032	7.49551018296364	10.2413832498904	13.6346096079909	49.6716300998641	6.16702597868584	13.3953555229465	6.02659440680026	4.2021091164536
KIAA1671	9.39108165967228	1.0411581521333	1	1	3.47409224945629	1.06217133082778	1	1.46077454522074	4.2021091164536
KIAA1715	36.9696074695187	6.9214697034284	10.3560662433118	6.77514989106332	16.985096790797	7.40058276378423	12.222069539167	7.06471750527624	4.2021091164536
KIF16B	3.88019232957193	2.01096074234388	6.05385818696204	9.64407187576024	1.15492425868848	6.21705854385376	2.66863728022964	52.7912085754576	4.2021091164536
KIF19	9.4768270030194	1.0411581521333	1	1	9.24159105214056	1.06217133082778	1.15940141083652	1.46077454522074	4.2021091164536
KIF21A	32.4420143975546	1.0411581521333	8.16453793106999	1.26501148034615	9.40685546560975	3.33890951883133	5.44516478579756	7.39256041158308	4.2021091164536
KIF3C	3.40929455920834	1.0411581521333	1	1.88572736103616	3.02102177407955	3.13113922792054	13.0546540563663	1.46077454522074	4.2021091164536
KIFC3	6.670087225298	1.0411581521333	1	1.29568479612643	6.57855549775191	1.06217133082778	3.18951997385655	1.46077454522074	123.945737170391
KIR2DL3	3.07032431367783	1.0411581521333	3.29773661608626	2.09662646010695	77.1157646787363	1.06217133082778	1	1.46077454522074	4.2021091164536
KIR3DL1	1.05979217346883	1.0411581521333	1.25851280739792	1.45158746297728	37.8763388622332	1.06217133082778	1.24082914409249	1.46077454522074	4.2021091164536
KIR3DL2	13.4762350834123	1.0411581521333	6.21079505679932	2.86843152887176	117.489983159682	3.04130327823546	2.53660198322471	1.46077454522074	4.2021091164536
KLF11	3.89881424265544	11.4134192591492	5.89254670178654	18.7031475521369	9.22080715412321	73.4942222046129	3.53886491165602	18.6831295223471	36.1650593920758
KLF4	7.97663733009115	17.3404521127965	13.0585209707253	274.309400066669	20.789550577321	230.278732207052	10.5547361426045	358.030175617505	4.2021091164536
KLF5	1.05979217346883	1.0411581521333	2.76992506916014	1	1.15492425868848	2.80978701859977	8.2280277220367	1.46077454522074	4.2021091164536
KLF8	5.25742934407667	16.4511720810538	3.97891236433617	1.23228883766251	6.04773091402901	1.06217133082778	2.17282153048922	1.46077454522074	4.2021091164536
KLK1	1.05979217346883	16.2428905405342	1	5.26634400078438	1.15492425868848	6.83951624893524	1	1.46077454522074	4.2021091164536
KLRB1	131.766157756044	1.0411581521333	68.3441231554238	7.11550650353135	172.862278678331	3.45446950272594	15.5937506794919	1.46077454522074	4.2021091164536
KLRC1	12.6571045573759	1.65110816572257	5.55922983086783	1	162.18750516024	2.90069621238395	6.94721724085159	1.46077454522074	4.2021091164536
KLRC2	10.6777694912959	1.0411581521333	3.69750093129572	1	8.76749044627385	1.06217133082778	7.10435511840311	1.46077454522074	4.2021091164536
KLRD1	153.525368615031	1.0411581521333	6.59439063091529	8.43917491253163	529.473581246602	4.13505512488143	4.04556215249138	6.40205965542863	4.2021091164536
KLRF1	14.5694319220835	2.16655242763319	2.84790835113956	1.26259334902705	194.942503215665	5.57923863586446	6.71617488947525	1.46077454522074	4.2021091164536
KLRG1	522.642453037996	9.73070844349354	68.5878731709784	9.61722550747142	197.880016541969	14.3016975381627	103.417047946469	21.7893194827764	4.2021091164536
KMO	1.05979217346883	36.7846991992379	2.18197881175686	10.8078097118221	6.85898350806921	7.83710478844499	5.52955041973454	1.46077454522074	4.2021091164536
KRT1	1.68574599019494	1.47429589223752	39.037366363353	1	1.15492425868848	1.06217133082778	5.88965695584886	1.46077454522074	4.2021091164536
KRT7	1.05979217346883	1.0411581521333	1.45395658891345	12.6325114052479	1.15492425868848	3.90112814828161	1	1.46077454522074	4.2021091164536
KRT86	1.05979217346883	1.0411581521333	1	1	9.62496007794761	1.06217133082778	1	1.46077454522074	4.2021091164536
KSR1	8.50500674365977	5.97784027166233	2.81476832817667	15.3305010574482	3.18562431608981	12.0130110805996	1.44614598580059	34.4601659956515	4.2021091164536
KYNU	1.05979217346883	47.5744147749837	5.76887958870719	88.3440480450563	6.68651983627603	94.7023662071714	3.2607104137203	12.8178588827079	4.2021091164536
L1TD1	1.05979217346883	1.0411581521333	1	1	1.15492425868848	10.775139244946	1	1.46077454522074	36.1650593920758
L2HGDH	8.50867232538911	1.0411581521333	2.99790278424931	2.16230118714202	3.4313863919845	1.06217133082778	1.94565292024432	1.46077454522074	4.2021091164536
L3MBTL2	11.6788179605374	9.71371968918062	15.1902028635575	7.12336471413758	13.481293826765	16.7094931989242	15.9018548282917	101.222652683131	4.2021091164536
LAG3	167.299185315506	1.0411581521333	16.0974764365611	1.67978352344271	7.0092428010574	1.06217133082778	10.9878311909776	1.46077454522074	4.2021091164536
LAIR2	7.56574896424936	1.0411581521333	1	1	18.5550438932776	12.4924357316115	1	1.46077454522074	4.2021091164536
LAMP3	21.7148051726754	1.0411581521333	4.1583916153136	1.25602058235311	1.15492425868848	1.06217133082778	6.29919342369549	1.46077454522074	4.2021091164536
LAMP5	1.05979217346883	1.0411581521333	1	1	1.15492425868848	1.06217133082778	1	21.2299645377065	61.5836661150863
LARGE	1.05979217346883	32.2184977879233	1	1.92356977831043	1.15492425868848	1.06217133082778	1	1.46077454522074	4.2021091164536
LAT	328.409590794876	15.9492539464714	314.959508773296	10.4478455925976	191.672699959068	21.1652180943911	314.959508773296	7.06471750527624	260.017272712697
LAT2	10.4412573574082	305.013572512746	11.0012402977005	104.091706441272	162.31133015932	39.0183541821359	8.16371224938179	101.633072783461	74.5280146193636
LBH	182.942435045809	241.078678960763	152.036906693655	19.2017721259328	129.168865919798	17.2147851494012	190.586005599959	11.3881127481466	4.2021091164536
LCK	661.594986169534	69.123284942649	569.047010094659	41.0485760162079	364.554909550196	16.5595879643249	579.644433337908	18.8090285087536	4.2021091164536
LCN2	1.05979217346883	1.0411581521333	1	1	1.15492425868848	1.06217133082778	1	1.46077454522074	234.428279968726
LCN8	2.88185259196365	82.9973151114897	2.24863713624072	1	3.13113922792054	3.220130721561	1	1.46077454522074	55.4781853323876
LDLRAP1	50.2872286803755	14.3545136101068	149.309644736018	14.6827489687358	12.0709118597294	10.5517906965913	302.832709666204	12.1320582541861	298.215781109426
LEF1	23.1792221200449	12.486394395869	225.889806903487	34.6830206562642	21.1418556802757	13.1368119115362	379.581660789409	1.46077454522074	55.4781853323876
LEPR	1.05979217346883	2.1222922115929	1.13548216297805	1	5.30045648682459	7.00390752222605	1.25402712337195	1.46077454522074	61.5836661150863
LEPREL4	11.1283518655963	1.0411581521333	3.15855004130307	1.24709639236096	3.81340411976724	1.90700283364948	6.03184023315727	1.46077454522074	4.2021091164536
LEPROTL1	163.036459593529	62.9076937980706	323.50310351875	87.4777879587326	148.137632727583	116.888507402528	446.438585810285	54.0463565482043	55.4781853323876
LFNG	7.82597400400635	6.71829075259194	6.87698065796454	66.7806728620168	31.4852424969566	95.7421475070837	10.6156838766169	17.7631604187515	4.2021091164536
LGALS2	10.6277649176065	15.9345007404803	12.9999581646767	1666.82232807354	10.1423563469842	186.609440405155	19.7537923076467	910.541203931012	99.4235967387211
LGALS3	120.323594709999	21.9077496416358	120.799252494291	798.693703440676	38.9716629378073	549.717806670946	21.9664080234822	355.473415446432	91.8566882909371
LGALS9B	5.36873313829198	1.47516906169226	1.12586288048687	1	36.6008110130509	1.06217133082778	1	1.46077454522074	4.2021091164536
LGALS9C	2.00954702378697	1.0411581521333	1	2.0561755260425	17.92835533218	3.63133570607803	1	1.46077454522074	4.2021091164536
LGALSL	1.05979217346883	1.45466083376267	1	1.24763240174605	1.15492425868848	1.06217133082778	1.23987267483967	1.46077454522074	256.154916272744
LGMN	4.04525046861798	7.15485118012094	3.5601122347833	3.82189399480497	1.15492425868848	8.56442398721923	9.47326117864771	92.7086655824418	4.2021091164536
LGR6	3.61990760856408	1.0411581521333	1	1	14.947719610882	1.06217133082778	1.44614598580059	6.89112660747401	4.2021091164536
LHFP	1.05979217346883	1.0411581521333	1	1	1.15492425868848	1.06217133082778	1	17.0122623512711	4.2021091164536
LILRA1	4.19201055124495	5.31275707512785	8.29934788585716	60.0746153141087	5.93471059436695	104.164098946226	6.86506884675944	54.7639720574804	4.2021091164536
LILRA2	6.6669319305984	9.64811671062622	1.28908616120688	80.4432683104306	3.446907529694	106.41261100739	1.29413907681135	84.0230515041376	4.2021091164536
LILRA3	3.79345592455862	1.0411581521333	3.4376993257541	107.985266323362	1.15492425868848	316.823888798226	1.15617779493408	1.46077454522074	4.2021091164536
LILRA4	4.04556215249138	3.87141652769524	1.23762650514412	1.27135301380419	1.15492425868848	1.06217133082778	1	181.799506811301	4.2021091164536
LILRA5	6.38130086808062	6.61567637330141	3.15725780887532	281.229384694537	10.632320319852	415.194556815649	3.15202218859389	79.1105228925559	4.2021091164536
LILRA6	2.09272382941137	3.37271281638264	1.89048200238475	22.4788082862211	1.15492425868848	37.3474720979758	2.74971875711353	16.3972376135426	83.806823783341
LILRB1	5.59320778918718	45.5225410659076	6.23120784271689	60.3451518307732	9.10367612996843	238.736475964508	3.62396897675596	15.3305010574482	36.1650593920758
LILRB2	7.9217924619293	7.75612253980777	11.3293964810365	153.648362136758	8.91797404189763	329.752531866126	13.6346096079909	125.80297283705	46.0133319126096
LILRB3	1.61742636421503	3.41358168784245	3.98540287041092	88.8727547365468	4.15887210408949	103.417047946469	2.65495134613473	66.5741334963573	74.5280146193636
LILRB4	3.98121452559144	6.11413282589348	1.61988844987926	108.548723459932	1.15492425868848	124.561972355945	3.36846375367949	211.104751652338	4.2021091164536
LIM2	1.05979217346883	1.0411581521333	1	1	21.3363740816955	1.06217133082778	1	1.46077454522074	4.2021091164536
LIN7A	1.05979217346883	1.0411581521333	1	19.925831620157	1.15492425868848	3.81884915052704	1	1.46077454522074	4.2021091164536
LINC00092	9.07009891495486	1.0411581521333	1.15084441190322	1.25403748387644	9.43822614875905	1.06217133082778	1	1.46077454522074	4.2021091164536
LINC00176	6.23923990851819	2.19828062089156	59.0379786893546	2.64155478209503	3.59674614010719	3.04836997678914	154.600659446002	1.46077454522074	4.2021091164536
LINC00299	3.65911539608064	1.0411581521333	1	1	8.32149349239205	1.06217133082778	1	1.46077454522074	4.2021091164536
LINC00402	15.2661684252524	6.3576593071095	32.9533131149751	2.25358783175286	1.15492425868848	8.95040059182275	23.2101752145032	10.3870891341116	4.2021091164536
LINC00494	1.05979217346883	9.95623006282146	1	1	3.60844870591392	1.06217133082778	1	1.46077454522074	4.2021091164536
LINC00528	3.83640110808219	3.81023027230897	3.94528576853816	7.28355175596615	6.39297504736722	12.0859369954843	11.7344376914194	60.1824642084797	4.2021091164536
LINC00649	59.960902598239	2.93451689335911	55.574024845846	2.80722337285389	3.51405038447278	6.8274374402592	61.4643366848709	1.46077454522074	4.2021091164536
LINC00662	18.082286784034	20.2574264752482	8.0345698492818	9.1971587667664	80.1000722096861	7.68536117882716	12.1483129806147	1.46077454522074	4.2021091164536
LINC00861	96.80136480241	10.3915161313273	95.7921957426933	5.84690454997252	46.0513042561077	11.3254589352141	134.472663612924	13.9420920828449	4.2021091164536
LINC00877	3.9337800045988	7.2236825349748	3.25649710817919	62.1281293905298	1.15492425868848	112.111239750598	1	33.7924282781745	46.0133319126096
LINC00886	1.05979217346883	3.44614146475203	3.00536407056212	16.9106455261086	2.84395365223591	1.06217133082778	1	1.46077454522074	4.2021091164536
LINC00926	3.97865011369285	866.308743814493	7.06986990091202	8.15395325478062	2.75386664047862	3.47182941218972	3.42572203329402	1.46077454522074	4.2021091164536
LINC00937	1.05979217346883	1.0411581521333	2.13809038021496	53.4510830357207	1.15492425868848	2.94168238418767	1.96090467344214	8.2299458873411	4.2021091164536
LINC00954	10.5664485786003	10.2379186382285	10.904849889581	6.34640298818543	4.04772684380047	3.07157761627078	21.9750923154719	1.46077454522074	4.2021091164536
LINC00969	13.8160758216661	22.3716939220574	32.121890621582	18.6801005576407	39.383691721811	16.3466123777244	53.0876616396395	1.46077454522074	4.2021091164536
LINC00984	1.05979217346883	1.0411581521333	1	2.13347185459981	1.15492425868848	4.08163029773631	1	1.46077454522074	150.548644172246
LINC00987	19.2308852895687	1.0411581521333	8.600674237725	1	4.15887210408949	1.06217133082778	7.58618333911405	5.57019854835646	4.2021091164536
LINC01011	1.64849211923231	1.98502381484809	7.0139434945858	3.45382879026087	8.03274512931377	5.84816691980187	6.11413282589348	1.46077454522074	123.945737170391
LINC01013	1.05979217346883	18.9647217255529	1	1	1.15492425868848	2.79092964612348	1	1.46077454522074	4.2021091164536
LINS	17.829675434224	15.1465325778626	47.1806221030739	9.83030016981973	17.3239020252079	3.95968183809104	61.0758354943277	21.6891811825871	4.2021091164536
LIPN	1.05979217346883	1.0411581521333	1.25637779107182	3.26689200269372	1.15492425868848	14.5042212645352	1	1.46077454522074	4.2021091164536
LL22NC03.75H12.2	11.7695001191135	1.0411581521333	1.25889783132011	1	1.15492425868848	1.06217133082778	1.15781111755338	1.46077454522074	4.2021091164536
LMNA	17.7379055115446	8.42813865111376	106.41261100739	23.4923028732935	8.27697451456709	19.6725513946748	14.9629967200356	182.942435045809	297.067277994642
LMO2	2.05154805002219	3.00536407056212	1.87918995617222	35.3631353272399	5.28511650435899	57.1932209999636	1.3952652607862	110.238075358843	36.1650593920758
LMO7	1.68574599019494	8.31628143023383	3.34208713510667	6.08196690204448	1.15492425868848	1.06217133082778	10.6277649176065	1.46077454522074	4.2021091164536
LNP1	1.05979217346883	1.0411581521333	1.06462101972691	1.98849083552336	1.15492425868848	1.06217133082778	1.6196766873837	1.46077454522074	132.801408408673
LPAR2	6.36916254226956	5.71895708955289	16.0572625121869	1	8.79274176244263	1.06217133082778	7.48003411428517	1.46077454522074	4.2021091164536
LPAR5	31.7280334189943	38.7747226441438	7.01731540657095	1.26259334902705	15.4461143603756	3.30205667606902	5.98540803792749	1.46077454522074	61.5836661150863
LPAR6	16.9789823552694	5.69528679698821	93.164864681112	23.6346024289152	13.8590671340306	34.4005662136791	41.677749509697	31.6250552402071	4.2021091164536
LPCAT1	56.8889683631031	19.8765220349801	11.6076920767727	23.5691612309224	123.581568672086	35.7792235870986	17.1422708293892	1.46077454522074	101.374958491173
LPGAT1	10.6980635209783	18.617724880416	11.8665585267662	20.2402699303713	55.0743509395901	14.9968634305261	3.64952872693151	11.8259061284645	4.2021091164536
LPIN2	45.3315985813461	6.20758546510582	50.2465972134794	12.9948919277429	57.8666949052141	10.3755152489866	39.383691721811	1.46077454522074	4.2021091164536
LRP1	6.69882212987639	3.18819496417522	5.87395199777368	74.7273082477313	3.62022974649717	41.3595953940835	5.31275707512785	6.24024847330314	4.2021091164536
LRP2BP	6.90109821921705	10.3755152489866	14.7426363413767	1.46953495314298	1.15492425868848	1.06217133082778	8.65207345084995	1.46077454522074	4.2021091164536
LRRC16B	1.05979217346883	1.9631354903072	1	1	7.29963986692737	1.06217133082778	1	1.46077454522074	4.2021091164536
LRRC25	8.16371224938179	9.41394472122023	7.14552444368654	188.833283548676	6.52027694795179	416.40690273386	2.06188582382853	128.783891973589	63.8875716302094
LRRC26	1.05979217346883	1.0411581521333	1	1	1.15492425868848	1.06217133082778	1	49.7789649656449	4.2021091164536
LRRIQ3	1.05979217346883	39.9306541382483	2.22279252160645	1	1.15492425868848	2.04843943184069	2.03304754961707	1.46077454522074	4.2021091164536
LRRN3	1.05979217346883	1.0411581521333	3.93136007435954	2.73044248529097	3.9411182550861	4.11758448475728	32.6686472677983	1.46077454522074	4.2021091164536
LSR	16.0185639093925	12.2824531464844	52.5719212974613	2.19830434959469	4.02215235182748	4.01288959186236	35.1109085286077	1.46077454522074	120.497184292384
LST1	95.8308498886515	119.512167746976	132.929586672582	2156.54821178541	78.0917552045363	4886.58115879779	114.229769763292	1093.40833112712	163.905878675612
LTA	5.26970344264989	9.82887197897627	19.1323445092739	1	6.10683948485913	3.45382879026087	12.3838135777099	1.46077454522074	4.2021091164536
LTB	1204.37866240051	2270.0510259399	2490.24875366527	191.12054206941	227.03008325802	376.224729441544	1863.85719102153	300.447769315374	138.474071186461
LTB4R	13.57643882034	8.04877287042309	11.9357096637004	97.0705558674565	21.7675974918416	3.15677574153053	10.7951624673653	61.565449520587	4.2021091164536
LTK	12.1163595568207	2.20674657812852	2.12586341921402	1	1.15492425868848	1.06217133082778	1	1.46077454522074	4.2021091164536
LUCAT1	1.05979217346883	2.89898535973986	1.06217133082778	7.29551238769079	1.15492425868848	1.06217133082778	1.24350771057166	14.1581017173804	4.2021091164536
LY6G5B	1.05979217346883	1.0411581521333	1	1.26333277686664	1.15492425868848	1.06217133082778	3.27274104967262	1.46077454522074	165.776236503509
LY6G6F	1.05979217346883	1.0411581521333	1	1	1.15492425868848	1.06217133082778	1	1.46077454522074	819.042050096685
LY86	2.22145704856236	566.762094649327	10.9627114299024	397.499679336338	2.69008471912848	170.071556650762	12.0313845754547	440.728313112576	105.144259643354
LY9	104.513098217469	54.1518671814458	92.7086655824418	12.171428926395	36.7261741392365	8.24021966914208	113.249474258156	20.4808767989378	4.2021091164536
LYAR	627.844043052089	34.6443894058272	170.449326696016	72.3471623075256	372.060983501372	37.3267270995384	164.9311739782	57.4968721682413	117.41251291665
LYL1	7.32642671880661	220.409951012233	13.7650892152883	167.443176213696	2.6607263205635	213.584780668157	13.6572398249932	83.78190961131	336.080736389167
LYNX1	1.05979217346883	1.0411581521333	1.29071003495007	1	1.15492425868848	16.6187751733213	1	1.46077454522074	4.2021091164536
LYPD2	1.05979217346883	1.0411581521333	1.14627779113338	1	1.15492425868848	88.0115014540847	1	1.46077454522074	4.2021091164536
LYPD3	1.05979217346883	3.17075823098938	9.55320324397758	5.49863584765329	3.46303145038883	5.54426810770661	19.9010426926178	6.89112660747401	4.2021091164536
LYSMD4	1.05979217346883	1.0411581521333	3.41358168784245	2.21540252188283	1.15492425868848	2.75025716617068	3.40168972681284	47.4965097826563	4.2021091164536
LYZ	397.499679336338	522.642453037996	471.458365782118	9280.38966586722	298.215781109426	2853.59568684311	524.959432636049	8054.30615247132	1077.810519228
LZTS2	1.05979217346883	1.0411581521333	4.05038837491167	1	1.15492425868848	1.06217133082778	18.1272650391257	1.46077454522074	4.2021091164536
MACROD2	1.05979217346883	41.2235909683907	1.15084441190322	1	1.15492425868848	1.06217133082778	1	8.2299458873411	4.2021091164536
MAD2L1	7.24623753699133	3.54452006910558	19.9690536079266	3.8085384765789	11.2022874822309	1.06217133082778	9.60749829349868	1.46077454522074	4.2021091164536
MAFB	3.47068787810811	3.54789362785182	3.67674732412122	248.996525855604	9.32781402913946	270.710611624995	6.72459370565202	66.0101089461717	46.0133319126096
MAFG	3.56270637825009	11.8391041683063	3.58547805334353	35.5105370358693	3.01168348570675	9.04440964979516	4.03450424694055	68.6896765911181	95.5674767495438
MAGEH1	20.9039773966073	19.7096682615881	47.3779668618501	8.68617788729999	18.7981235780651	15.8626223930694	96.960529230549	10.3870891341116	4.2021091164536
MAL	16.6078232432148	10.4201575847474	246.450225599706	10.5724984726246	8.74989269906374	6.84701644593786	286.796499468758	19.8515333990885	4.2021091164536
MAMDC4	2.19087711604527	6.56123787062948	1.30144771790666	10.4325039028755	3.03932176763996	7.21621290127699	1.28240697348255	31.6103502485975	4.2021091164536
MAN1A1	5.93175250073919	1.99903076074461	2.26294195996268	1.65361072394456	1.15492425868848	3.01501926341445	1	19.6390516544337	105.144259643354
MAN1C1	1.05979217346883	1.0411581521333	7.56768793177784	2.93438260637934	7.03555674422149	1.06217133082778	12.0806237642831	1.46077454522074	4.2021091164536
MAP1A	1.05979217346883	1.0411581521333	1.24035188760618	1	1.15492425868848	2.00854631185913	1	1.46077454522074	109.316865555313
MAP3K3	7.72301533272405	9.24618540012494	8.71300387949476	71.8637241861542	2.88255305191059	66.2071586817938	10.4246711084733	18.3543331553262	4.2021091164536
MAP3K5	1.05979217346883	3.79675028936915	6.25489440313272	11.3125602028143	12.2654501507531	3.54523222331672	2.89531901989016	33.8762400728119	4.2021091164536
MAP3K7CL	2.88185259196365	7.28172958132905	5.30481887476661	17.1714734638821	3.71405727627116	9.46228319557526	7.61443600094905	1.46077454522074	783.342585453211
MAPK13	34.8213861051336	18.498258062424	11.6503963106772	3.47068787810811	23.2917714989261	1.06217133082778	11.9664675704926	1.46077454522074	4.2021091164536
MARC1	1.05979217346883	1.0411581521333	1	32.9036085268034	1.15492425868848	3.58162966025066	1.24582955977216	10.1604309650319	4.2021091164536
MARC2	1.05979217346883	13.2148522747274	1	1	1.15492425868848	1.06217133082778	1	1.46077454522074	4.2021091164536
MARCH1	6.9636120530582	332.625888856002	8.31339022569606	68.8107838533431	9.44766322475881	58.9491685168425	6.35605895714326	37.953483393705	4.2021091164536
MARCH2	14.5906909640621	17.4422996940907	22.1372339933938	41.6402981551152	32.7165110552207	82.8374857794391	9.85759823732918	55.0899340378324	1281.59311847557
MARCH3	3.39571840423863	34.1890240499578	1.28498263376127	1	1.15492425868848	5.3178620084305	3.26770868763737	1.46077454522074	4.2021091164536
MARCKS	1.05979217346883	18.8584413028775	1.15038418266436	44.6827917811171	3.446907529694	45.1606572940145	2.63644124325295	17.6090781824607	55.4781853323876
MARCO	1.05979217346883	1.0411581521333	1.47921793132235	116.506756339667	1.15492425868848	46.6369158809529	1.13549857980408	6.24024847330314	4.2021091164536
MARS2	3.24893620390335	1.0411581521333	4.04556215249138	1	1.15492425868848	1.06217133082778	1.2552805837101	1.46077454522074	74.5280146193636
MARVELD1	1.05979217346883	1.0411581521333	1	5.88755381455268	1.15492425868848	1.06217133082778	1	14.2529191349098	4.2021091164536
MATK	204.973066757628	7.58451001458291	16.4129156127658	7.89605077659091	345.505253467104	1.06217133082778	15.9689601558178	1.46077454522074	4.2021091164536
MATN1.AS1	7.23905682697641	9.64025766155593	7.10334742098268	1	1.15492425868848	1.06217133082778	11.2022874822309	1.46077454522074	4.2021091164536
MBD2	7.4745596174503	8.24405836081487	6.89702336167599	22.5350498627797	7.66640861593935	90.5217271362378	3.78271330483014	6.24024847330314	4.2021091164536
MBNL1.AS1	3.61012717386218	5.39297769336352	3.00783955128387	9.40465238439431	7.5045026305669	7.61443600094905	6.07006748629531	10.3870891341116	277.686372639978
MBNL2	31.7648179631398	7.93976180825242	11.5163244628758	2.72987360416903	16.8435736755981	9.50465808603925	8.6350029257765	5.57019854835646	4.2021091164536
